"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"116987","*****","310M400US34100","Morristown, TN Metro Area"
"39239","*****","310M400US34140","Moscow, ID Micro Area"
"94860","*****","310M400US34180","Moses Lake, WA Micro Area"
"45606","*****","310M400US34220","Moultrie, GA Micro Area"
"41219","*****","310M400US34260","Mountain Home, AR Micro Area"
"26433","*****","310M400US34300","Mountain Home, ID Micro Area"
"72099","*****","310M400US34340","Mount Airy, NC Micro Area"
"70775","*****","310M400US34380","Mount Pleasant, MI Micro Area"
"32730","*****","310M400US34420","Mount Pleasant, TX Micro Area"
"46432","*****","310M400US34460","Mount Sterling, KY Micro Area"
"38169","*****","310M400US34500","Mount Vernon, IL Micro Area"
"61215","*****","310M400US34540","Mount Vernon, OH Micro Area"
"123907","*****","310M400US34580","Mount Vernon-Anacortes, WA Metro Area"
"115616","*****","310M400US34620","Muncie, IN Metro Area"
"38776","*****","310M400US34660","Murray, KY Micro Area"
"42950","*****","310M400US34700","Muscatine, IA Micro Area"
"173043","*****","310M400US34740","Muskegon, MI Metro Area"
"69084","*****","310M400US34780","Muskogee, OK Micro Area"
"447775","*****","310M400US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"
"65558","*****","310M400US34860","Nacogdoches, TX Micro Area"
"140530","*****","310M400US34900","Napa, CA Metro Area"
"363922","*****","310M400US34940","Naples-Immokalee-Marco Island, FL Metro Area"
"1864138","*****","310M400US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
"51568","*****","310M400US35020","Natchez, MS-LA Micro Area"
"38963","*****","310M400US35060","Natchitoches, LA Micro Area"
"125519","*****","310M400US35100","New Bern, NC Metro Area"
"38068","*****","310M400US35140","Newberry, SC Micro Area"
"48483","*****","310M400US35220","New Castle, IN Micro Area"
"87382","*****","310M400US35260","New Castle, PA Micro Area"
"859339","*****","310M400US35300","New Haven-Milford, CT Metro Area"
"1263635","*****","310M400US35380","New Orleans-Metairie, LA Metro Area"
"92526","*****","310M400US35420","New Philadelphia-Dover, OH Micro Area"
"47881","*****","310M400US35440","Newport, OR Micro Area"
"35336","*****","310M400US35460","Newport, TN Micro Area"
"36891","*****","310M400US35500","Newton, IA Micro Area"
"25211","*****","310M400US35580","New Ulm, MN Micro Area"
"19990592","*****","310M400US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area"
"154807","*****","310M400US35660","Niles-Benton Harbor, MI Metro Area"
"46584","*****","310M400US35700","Nogales, AZ Micro Area"
"48313","*****","310M400US35740","Norfolk, NE Micro Area"
"36773","91","310M400US35820","North Platte, NE Micro Area"
"785997","*****","310M400US35840","North Port-Sarasota-Bradenton, FL Metro Area"
"27727","*****","310M400US35860","North Vernon, IN Micro Area"
"68460","*****","310M400US35900","North Wilkesboro, NC Micro Area"
"58457","*****","310M400US35940","Norwalk, OH Micro Area"
"268881","*****","310M400US35980","Norwich-New London, CT Metro Area"
"81636","*****","310M400US36020","Oak Harbor, WA Micro Area"
"348371","*****","310M400US36100","Ocala, FL Metro Area"
"93705","*****","310M400US36140","Ocean City, NJ Metro Area"
"158342","*****","310M400US36220","Odessa, TX Metro Area"
"652744","*****","310M400US36260","Ogden-Clearfield, UT Metro Area"
"109558","*****","310M400US36300","Ogdensburg-Massena, NY Micro Area"
"52376","*****","310M400US36340","Oil City, PA Micro Area"
"40572","*****","310M400US36380","Okeechobee, FL Micro Area"
"1369759","*****","310M400US36420","Oklahoma City, OK Metro Area"
"77686","*****","310M400US36460","Olean, NY Micro Area"
"274684","*****","310M400US36500","Olympia-Tumwater, WA Metro Area"
"922891","*****","310M400US36540","Omaha-Council Bluffs, NE-IA Metro Area"
"60244","*****","310M400US36580","Oneonta, NY Micro Area"
"53472","*****","310M400US36620","Ontario, OR-ID Micro Area"
"83449","*****","310M400US36660","Opelousas, LA Micro Area"
"88454","*****","310M400US36700","Orangeburg, SC Micro Area"
"2450261","*****","310M400US36740","Orlando-Kissimmee-Sanford, FL Metro Area"
"169926","*****","310M400US36780","Oshkosh-Neenah, WI Metro Area"
"22208","*****","310M400US36820","Oskaloosa, IA Micro Area"
"19452","*****","310M400US36830","Othello, WA Micro Area"
"25563","*****","310M400US36840","Ottawa, KS Micro Area"
"149528","*****","310M400US36860","Ottawa-Peru, IL Micro Area"
"44200","*****","310M400US36900","Ottumwa, IA Micro Area"
"36676","*****","310M400US36940","Owatonna, MN Micro Area"
"117987","*****","310M400US36980","Owensboro, KY Metro Area"
"68493","*****","310M400US37020","Owosso, MI Micro Area"
"53459","*****","310M400US37060","Oxford, MS Micro Area"
"58874","*****","310M400US37080","Oxford, NC Micro Area"
"848112","*****","310M400US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area"
"49255","*****","310M400US37120","Ozark, AL Micro Area"
"97067","*****","310M400US37140","Paducah, KY-IL Micro Area"
"43705","*****","310M400US37220","Pahrump, NV Micro Area"
"72766","*****","310M400US37260","Palatka, FL Micro Area"
"57863","*****","310M400US37300","Palestine, TX Micro Area"
"576808","*****","310M400US37340","Palm Bay-Melbourne-Titusville, FL Metro Area"
"22685","*****","310M400US37420","Pampa, TX Micro Area"
"198537","*****","310M400US37460","Panama City, FL Metro Area"
"44623","*****","310M400US37500","Paragould, AR Micro Area"
"32279","*****","310M400US37540","Paris, TN Micro Area"
"49532","*****","310M400US37580","Paris, TX Micro Area"
"91353","*****","310M400US37620","Parkersburg-Vienna, WV Metro Area"
"20367","*****","310M400US37660","Parsons, KS Micro Area"
"53400","*****","310M400US37740","Payson, AZ Micro Area"
"15125","*****","310M400US37780","Pecos, TX Micro Area"
"33207","*****","310M400US37800","Pella, IA Micro Area"
"481964","*****","310M400US37860","Pensacola-Ferry Pass-Brent, FL Metro Area"
"374426","*****","310M400US37900","Peoria, IL Metro Area"
"35901","*****","310M400US37940","Peru, IN Micro Area"
"6069448","*****","310M400US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
"4673634","*****","310M400US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area"
"55149","*****","310M400US38100","Picayune, MS Micro Area"
"21945","104","310M400US38180","Pierre, SD Micro Area"
"92345","*****","310M400US38220","Pine Bluff, AR Metro Area"
"95629","*****","310M400US38240","Pinehurst-Southern Pines, NC Micro Area"
"39108","*****","310M400US38260","Pittsburg, KS Micro Area"
"2339941","*****","310M400US38300","Pittsburgh, PA Metro Area"
"127328","*****","310M400US38340","Pittsfield, MA Metro Area"
"34113","*****","310M400US38380","Plainview, TX Micro Area"
"51828","*****","310M400US38420","Platteville, WI Micro Area"
"80794","*****","310M400US38460","Plattsburgh, NY Micro Area"
"46595","*****","310M400US38500","Plymouth, IN Micro Area"
"85065","*****","310M400US38540","Pocatello, ID Metro Area"
"57134","*****","310M400US38580","Point Pleasant, WV-OH Micro Area"
"44880","*****","310M400US38620","Ponca City, OK Micro Area"
"307093","*****","310M400US38660","Ponce, PR Metro Area"
"36324","*****","310M400US38700","Pontiac, IL Micro Area"
"42733","*****","310M400US38740","Poplar Bluff, MO Micro Area"
"19117","*****","310M400US38780","Portales, NM Micro Area"
"74487","*****","310M400US38820","Port Angeles, WA Micro Area"
"40709","*****","310M400US38840","Port Clinton, OH Micro Area"
"529323","*****","310M400US38860","Portland-South Portland, ME Metro Area"
"2417931","*****","310M400US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area"
"21807","*****","310M400US38920","Port Lavaca, TX Micro Area"
"463172","*****","310M400US38940","Port St. Lucie, FL Metro Area"
"76377","*****","310M400US39020","Portsmouth, OH Micro Area"
"143555","*****","310M400US39060","Pottsville, PA Micro Area"
"224645","*****","310M400US39140","Prescott, AZ Metro Area"
"20356","*****","310M400US39220","Price, UT Micro Area"
"22337","*****","310M400US39260","Prineville, OR Micro Area"
"1615516","*****","310M400US39300","Providence-Warwick, RI-MA Metro Area"
"601388","*****","310M400US39340","Provo-Orem, UT Metro Area"
"164685","*****","310M400US39380","Pueblo, CO Metro Area"
"48593","*****","310M400US39420","Pullman, WA Micro Area"
"176954","*****","310M400US39460","Punta Gorda, FL Metro Area"
"76454","*****","310M400US39500","Quincy, IL-MO Micro Area"
"195398","*****","310M400US39540","Racine, WI Metro Area"
"1302632","*****","310M400US39580","Raleigh, NC Metro Area"
"145291","*****","310M400US39660","Rapid City, SD Metro Area"
"21754","*****","310M400US39700","Raymondville, TX Micro Area"
"416642","*****","310M400US39740","Reading, PA Metro Area"
"63373","*****","310M400US39780","Red Bluff, CA Micro Area"
"179085","*****","310M400US39820","Redding, CA Metro Area"
"46217","*****","310M400US39860","Red Wing, MN Micro Area"
"454427","*****","310M400US39900","Reno, NV Metro Area"
"51670","*****","310M400US39940","Rexburg, ID Micro Area"
"66613","*****","310M400US39980","Richmond, IN Micro Area"
"1281530","*****","310M400US40060","Richmond, VA Metro Area"
"106527","*****","310M400US40080","Richmond-Berea, KY Micro Area"
"63894","*****","310M400US40100","Rio Grande City, TX Micro Area"
"4518699","*****","310M400US40140","Riverside-San Bernardino-Ontario, CA Metro Area"
"40076","*****","310M400US40180","Riverton, WY Micro Area"
"313291","*****","310M400US40220","Roanoke, VA Metro Area"
"71923","*****","310M400US40260","Roanoke Rapids, NC Micro Area"
"51328","*****","310M400US40300","Rochelle, IL Micro Area"
"216035","*****","310M400US40340","Rochester, MN Metro Area"
"1074667","*****","310M400US40380","Rochester, NY Metro Area"
"339780","*****","310M400US40420","Rockford, IL Metro Area"
"45189","*****","310M400US40460","Rockingham, NC Micro Area"
"44117","*****","310M400US40540","Rock Springs, WY Micro Area"
"147335","*****","310M400US40580","Rocky Mount, NC Metro Area"
"44789","*****","310M400US40620","Rolla, MO Micro Area"
"96824","*****","310M400US40660","Rome, GA Metro Area"
"108323","*****","310M400US40700","Roseburg, OR Micro Area"
"65459","*****","310M400US40740","Roswell, NM Micro Area"
"19482","*****","310M400US40760","Ruidoso, NM Micro Area"
"85217","*****","310M400US40780","Russellville, AR Micro Area"
"47356","*****","310M400US40820","Ruston, LA Micro Area"
"59273","*****","310M400US40860","Rutland, VT Micro Area"
"2291738","*****","310M400US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area"
"37879","*****","310M400US40940","Safford, AZ Micro Area"
"192778","*****","310M400US40980","Saginaw, MI Metro Area"
"196598","*****","310M400US41060","St. Cloud, MN Metro Area"
"160537","*****","310M400US41100","St. George, UT Metro Area"
"126779","*****","310M400US41140","St. Joseph, MO-KS Metro Area"
"2805551","*****","310M400US41180","St. Louis, MO-IL Metro Area"
"52714","*****","310M400US41220","St. Marys, GA Micro Area"
"30608","*****","310M400US41260","St. Marys, PA Micro Area"
"104003","*****","310M400US41400","Salem, OH Micro Area"
"416980","*****","310M400US41420","Salem, OR Metro Area"
"60879","*****","310M400US41460","Salina, KS Micro Area"
"433212","*****","310M400US41500","Salinas, CA Metro Area"
"399013","*****","310M400US41540","Salisbury, MD-DE Metro Area"
"1185990","*****","310M400US41620","Salt Lake City, UT Metro Area"
"118990","153","310M400US41660","San Angelo, TX Metro Area"
"2426204","*****","310M400US41700","San Antonio-New Braunfels, TX Metro Area"
"3302833","*****","310M400US41740","San Diego-Carlsbad, CA Metro Area"
"42711","*****","310M400US41760","Sandpoint, ID Micro Area"
"75136","*****","310M400US41780","Sandusky, OH Micro Area"
"60125","*****","310M400US41820","Sanford, NC Micro Area"
"4673221","*****","310M400US41860","San Francisco-Oakland-Hayward, CA Metro Area"
"127488","*****","310M400US41900","San Germán, PR Metro Area"
"1981616","*****","310M400US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area"
"2142392","*****","310M400US41980","San Juan-Carolina-Caguas, PR Metro Area"
"281455","*****","310M400US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area"
"273765","*****","310M400US42100","Santa Cruz-Watsonville, CA Metro Area"
"148917","*****","310M400US42140","Santa Fe, NM Metro Area"
"22066","*****","310M400US42180","Santa Isabel, PR Micro Area"
"443738","*****","310M400US42200","Santa Maria-Santa Barbara, CA Metro Area"
"501317","*****","310M400US42220","Santa Rosa, CA Metro Area"
"37834","*****","310M400US42300","Sault Ste. Marie, MI Micro Area"
"381623","*****","310M400US42340","Savannah, GA Metro Area"
"61304","*****","310M400US42380","Sayre, PA Micro Area"
"38217","*****","310M400US42420","Scottsbluff, NE Micro Area"
"52094","*****","310M400US42460","Scottsboro, AL Micro Area"
"556926","*****","310M400US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
"78804","*****","310M400US42620","Searcy, AR Micro Area"
"3809717","*****","310M400US42660","Seattle-Tacoma-Bellevue, WA Metro Area"
"150984","*****","310M400US42680","Sebastian-Vero Beach, FL Metro Area"
"102101","*****","310M400US42700","Sebring, FL Metro Area"
"42371","*****","310M400US42740","Sedalia, MO Micro Area"
"40466","*****","310M400US42780","Selinsgrove, PA Micro Area"
"40029","*****","310M400US42820","Selma, AL Micro Area"
"76696","*****","310M400US42860","Seneca, SC Micro Area"
"34612","*****","310M400US42900","Seneca Falls, NY Micro Area"
"96287","*****","310M400US42940","Sevierville, TN Micro Area"
"43938","*****","310M400US42980","Seymour, IN Micro Area"
"45588","*****","310M400US43020","Shawano, WI Micro Area"
"72000","*****","310M400US43060","Shawnee, OK Micro Area"
"115205","*****","310M400US43100","Sheboygan, WI Metro Area"
