"B01003_001E","B01003_001M","GEO_ID","NAME"
"663680","*****","310M300US14260","Boise City, ID Metro Area"
"33757","*****","310M300US14300","Bonham, TX Micro Area"
"26411","*****","310M300US14340","Boone, IA Micro Area"
"52745","*****","310M300US14380","Boone, NC Micro Area"
"21782","*****","310M300US14420","Borger, TX Micro Area"
"4728844","*****","310M300US14460","Boston-Cambridge-Newton, MA-NH Metro Area"
"313961","*****","310M300US14500","Boulder, CO Metro Area"
"166401","*****","310M300US14540","Bowling Green, KY Metro Area"
"97958","*****","310M300US14580","Bozeman, MT Micro Area"
"42609","*****","310M300US14620","Bradford, PA Micro Area"
"91954","*****","310M300US14660","Brainerd, MN Micro Area"
"85050","*****","310M300US14700","Branson, MO Micro Area"
"29269","*****","310M300US14720","Breckenridge, CO Micro Area"
"257488","*****","310M300US14740","Bremerton-Silverdale, WA Metro Area"
"34544","*****","310M300US14780","Brenham, TX Micro Area"
"33062","*****","310M300US14820","Brevard, NC Micro Area"
"941618","*****","310M300US14860","Bridgeport-Stamford-Norwalk, CT Metro Area"
"34691","*****","310M300US15020","Brookhaven, MS Micro Area"
"22364","*****","310M300US15060","Brookings, OR Micro Area"
"33435","*****","310M300US15100","Brookings, SD Micro Area"
"18129","*****","310M300US15140","Brownsville, TN Micro Area"
"418785","*****","310M300US15180","Brownsville-Harlingen, TX Metro Area"
"37935","*****","310M300US15220","Brownwood, TX Micro Area"
"114967","*****","310M300US15260","Brunswick, GA Metro Area"
"42485","*****","310M300US15340","Bucyrus, OH Micro Area"
"1135503","*****","310M300US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area"
"43772","*****","310M300US15420","Burley, ID Micro Area"
"47080","*****","310M300US15460","Burlington, IA-IL Micro Area"
"156372","*****","310M300US15500","Burlington, NC Metro Area"
"216080","*****","310M300US15540","Burlington-South Burlington, VT Metro Area"
"34560","*****","310M300US15580","Butte-Silver Bow, MT Micro Area"
"47861","*****","310M300US15620","Cadillac, MI Micro Area"
"56079","*****","310M300US15660","Calhoun, GA Micro Area"
"110675","*****","310M300US15680","California-Lexington Park, MD Metro Area"
"32451","*****","310M300US15700","Cambridge, MD Micro Area"
"39478","*****","310M300US15740","Cambridge, OH Micro Area"
"29938","*****","310M300US15780","Camden, AR Micro Area"
"25315","*****","310M300US15820","Campbellsville, KY Micro Area"
"46835","*****","310M300US15860","Cañon City, CO Micro Area"
"36047","*****","310M300US15900","Canton, IL Micro Area"
"402870","*****","310M300US15940","Canton-Massillon, OH Metro Area"
"680970","*****","310M300US15980","Cape Coral-Fort Myers, FL Metro Area"
"97422","*****","310M300US16020","Cape Girardeau, MO-IL Metro Area"
"126524","*****","310M300US16060","Carbondale-Marion, IL Metro Area"
"56369","*****","310M300US16100","Carlsbad-Artesia, NM Micro Area"
"20555","*****","310M300US16140","Carroll, IA Micro Area"
"54412","*****","310M300US16180","Carson City, NV Metro Area"
"80871","*****","310M300US16220","Casper, WY Metro Area"
"47751","*****","310M300US16260","Cedar City, UT Micro Area"
"264277","*****","310M300US16300","Cedar Rapids, IA Metro Area"
"41263","*****","310M300US16340","Cedartown, GA Micro Area"
"40886","*****","310M300US16380","Celina, OH Micro Area"
"31216","*****","310M300US16420","Central City, KY Micro Area"
"38503","*****","310M300US16460","Centralia, IL Micro Area"
"75724","*****","310M300US16500","Centralia, WA Micro Area"
"152707","*****","310M300US16540","Chambersburg-Waynesboro, PA Metro Area"
"236647","*****","310M300US16580","Champaign-Urbana, IL Metro Area"
"222314","*****","310M300US16620","Charleston, WV Metro Area"
"63692","*****","310M300US16660","Charleston-Mattoon, IL Micro Area"
"728271","*****","310M300US16700","Charleston-North Charleston, SC Metro Area"
"2381152","*****","310M300US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area"
"226817","*****","310M300US16820","Charlottesville, VA Metro Area"
"544522","*****","310M300US16860","Chattanooga, TN-GA Metro Area"
"96459","*****","310M300US16940","Cheyenne, WY Metro Area"
"9528396","*****","310M300US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
"223877","*****","310M300US17020","Chico, CA Metro Area"
"77193","*****","310M300US17060","Chillicothe, OH Micro Area"
"2146410","*****","310M300US17140","Cincinnati, OH-KY-IN Metro Area"
"217006","*****","310M300US17200","Claremont-Lebanon, NH-VT Micro Area"
"94087","*****","310M300US17220","Clarksburg, WV Micro Area"
"24804","*****","310M300US17260","Clarksdale, MS Micro Area"
"277912","*****","310M300US17300","Clarksville, TN-KY Metro Area"
"64076","*****","310M300US17340","Clearlake, CA Micro Area"
"33615","*****","310M300US17380","Cleveland, MS Micro Area"
"119557","*****","310M300US17420","Cleveland, TN Metro Area"
"2061630","*****","310M300US17460","Cleveland-Elyria, OH Metro Area"
"38376","*****","310M300US17500","Clewiston, FL Micro Area"
"47972","*****","310M300US17540","Clinton, IA Micro Area"
"50544","*****","310M300US17580","Clovis, NM Micro Area"
"40090","*****","310M300US17620","Coamo, PR Micro Area"
"29722","*****","310M300US17640","Coco, PR Micro Area"
"147716","*****","310M300US17660","Coeur d'Alene, ID Metro Area"
"33765","*****","310M300US17700","Coffeyville, KS Micro Area"
"43603","*****","310M300US17740","Coldwater, MI Micro Area"
"243850","*****","310M300US17780","College Station-Bryan, TX Metro Area"
"688643","*****","310M300US17820","Colorado Springs, CO Metro Area"
"172773","*****","310M300US17860","Columbia, MO Metro Area"
"800559","*****","310M300US17900","Columbia, SC Metro Area"
"312459","*****","310M300US17980","Columbus, GA-AL Metro Area"
"80203","*****","310M300US18020","Columbus, IN Metro Area"
"59785","*****","310M300US18060","Columbus, MS Micro Area"
"32703","*****","310M300US18100","Columbus, NE Micro Area"
"1995004","*****","310M300US18140","Columbus, OH Metro Area"
"147715","*****","310M300US18180","Concord, NH Micro Area"
"23608","*****","310M300US18220","Connersville, IN Micro Area"
"108268","*****","310M300US18260","Cookeville, TN Micro Area"
"62944","*****","310M300US18300","Coos Bay, OR Micro Area"
"23061","*****","310M300US18380","Cordele, GA Micro Area"
"37309","*****","310M300US18420","Corinth, MS Micro Area"
"43724","*****","310M300US18460","Cornelia, GA Micro Area"
"98151","*****","310M300US18500","Corning, NY Micro Area"
"447102","*****","310M300US18580","Corpus Christi, TX Metro Area"
"48177","*****","310M300US18620","Corsicana, TX Micro Area"
"48713","*****","310M300US18660","Cortland, NY Micro Area"
"87455","*****","310M300US18700","Corvallis, OR Metro Area"
"36665","*****","310M300US18740","Coshocton, OH Micro Area"
"13034","*****","310M300US18780","Craig, CO Micro Area"
"38108","*****","310M300US18820","Crawfordsville, IN Micro Area"
"27628","*****","310M300US18860","Crescent City, CA Micro Area"
"257326","*****","310M300US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area"
"57895","*****","310M300US18900","Crossville, TN Micro Area"
"81316","*****","310M300US18980","Cullman, AL Micro Area"
"41227","*****","310M300US19000","Cullowhee, NC Micro Area"
"100666","*****","310M300US19060","Cumberland, MD-WV Metro Area"
"6957123","*****","310M300US19100","Dallas-Fort Worth-Arlington, TX Metro Area"
"143011","*****","310M300US19140","Dalton, GA Metro Area"
"79613","*****","310M300US19180","Danville, IL Metro Area"
"54074","*****","310M300US19220","Danville, KY Micro Area"
"104752","*****","310M300US19260","Danville, VA Micro Area"
"199510","*****","310M300US19300","Daphne-Fairhope-Foley, AL Metro Area"
"383304","*****","310M300US19340","Davenport-Moline-Rock Island, IA-IL Metro Area"
"800950","*****","310M300US19380","Dayton, OH Metro Area"
"32461","*****","310M300US19420","Dayton, TN Micro Area"
"152988","*****","310M300US19460","Decatur, AL Metro Area"
"108404","*****","310M300US19500","Decatur, IL Metro Area"
"34813","*****","310M300US19540","Decatur, IN Micro Area"
"38488","*****","310M300US19580","Defiance, OH Micro Area"
"48862","*****","310M300US19620","Del Rio, TX Micro Area"
"613723","*****","310M300US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
"24627","*****","310M300US19700","Deming, NM Micro Area"
"2752056","*****","310M300US19740","Denver-Aurora-Lakewood, CO Metro Area"
"36435","*****","310M300US19760","DeRidder, LA Micro Area"
"611755","*****","310M300US19780","Des Moines-West Des Moines, IA Metro Area"
"4296731","*****","310M300US19820","Detroit-Warren-Dearborn, MI Metro Area"
"29837","*****","310M300US19860","Dickinson, ND Micro Area"
"34718","*****","310M300US19940","Dixon, IL Micro Area"
"34492","*****","310M300US19980","Dodge City, KS Micro Area"
"147843","*****","310M300US20020","Dothan, AL Metro Area"
"43042","*****","310M300US20060","Douglas, GA Micro Area"
"171474","*****","310M300US20100","Dover, DE Metro Area"
"57496","*****","310M300US20140","Dublin, GA Micro Area"
"81170","*****","310M300US20180","DuBois, PA Micro Area"
"96359","*****","310M300US20220","Dubuque, IA Metro Area"
"279540","*****","310M300US20260","Duluth, MN-WI Metro Area"
"22186","*****","310M300US20300","Dumas, TX Micro Area"
"44631","*****","310M300US20340","Duncan, OK Micro Area"
"126620","*****","310M300US20380","Dunn, NC Micro Area"
"53994","*****","310M300US20420","Durango, CO Micro Area"
"44529","*****","310M300US20460","Durant, OK Micro Area"
"542399","*****","310M300US20500","Durham-Chapel Hill, NC Metro Area"
"37970","*****","310M300US20540","Dyersburg, TN Micro Area"
"56830","*****","310M300US20580","Eagle Pass, TX Micro Area"
"37668","*****","310M300US20660","Easton, MD Micro Area"
"167126","*****","310M300US20700","East Stroudsburg, PA Metro Area"
"165262","*****","310M300US20740","Eau Claire, WI Metro Area"
"52894","*****","310M300US20780","Edwards, CO Micro Area"
"34356","*****","310M300US20820","Effingham, IL Micro Area"
"41377","*****","310M300US20900","El Campo, TX Micro Area"
"178807","*****","310M300US20940","El Centro, CA Metro Area"
"40334","*****","310M300US20980","El Dorado, AR Micro Area"
"63607","*****","310M300US21020","Elizabeth City, NC Micro Area"
"150451","*****","310M300US21060","Elizabethtown-Fort Knox, KY Metro Area"
"23290","*****","310M300US21120","Elk City, OK Micro Area"
"201640","*****","310M300US21140","Elkhart-Goshen, IN Metro Area"
"29287","*****","310M300US21180","Elkins, WV Micro Area"
"53759","171","310M300US21220","Elko, NV Micro Area"
"42785","*****","310M300US21260","Ellensburg, WA Micro Area"
"87742","*****","310M300US21300","Elmira, NY Metro Area"
"837073","*****","310M300US21340","El Paso, TX Metro Area"
"33401","*****","310M300US21380","Emporia, KS Micro Area"
"62481","*****","310M300US21420","Enid, OK Metro Area"
"50991","*****","310M300US21460","Enterprise, AL Micro Area"
"279133","*****","310M300US21500","Erie, PA Metro Area"
"36570","*****","310M300US21540","Escanaba, MI Micro Area"
"39924","*****","310M300US21580","Española, NM Micro Area"
"28709","161","310M300US21640","Eufaula, AL-GA Micro Area"
"360273","*****","310M300US21660","Eugene, OR Metro Area"
"135182","*****","310M300US21700","Eureka-Arcata-Fortuna, CA Micro Area"
"20893","*****","310M300US21740","Evanston, WY Micro Area"
"315008","*****","310M300US21780","Evansville, IN-KY Metro Area"
"100150","*****","310M300US21820","Fairbanks, AK Metro Area"
"17662","*****","310M300US21840","Fairfield, IA Micro Area"
"20193","*****","310M300US21860","Fairmont, MN Micro Area"
"56716","*****","310M300US21900","Fairmont, WV Micro Area"
"24148","*****","310M300US21980","Fallon, NV Micro Area"
"228254","*****","310M300US22020","Fargo, ND-MN Metro Area"
"65116","*****","310M300US22060","Faribault-Northfield, MN Micro Area"
"66230","*****","310M300US22100","Farmington, MO Micro Area"
"122537","*****","310M300US22140","Farmington, NM Metro Area"
"377694","*****","310M300US22180","Fayetteville, NC Metro Area"
"503642","*****","310M300US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area"
"57694","*****","310M300US22260","Fergus Falls, MN Micro Area"
"51897","*****","310M300US22280","Fernley, NV Micro Area"
"75672","*****","310M300US22300","Findlay, OH Micro Area"
"17405","*****","310M300US22340","Fitzgerald, GA Micro Area"
"138064","*****","310M300US22380","Flagstaff, AZ Metro Area"
"413090","*****","310M300US22420","Flint, MI Metro Area"
"206264","*****","310M300US22500","Florence, SC Metro Area"
"147018","*****","310M300US22520","Florence-Muscle Shoals, AL Metro Area"
"101968","*****","310M300US22540","Fond du Lac, WI Metro Area"
"66701","*****","310M300US22580","Forest City, NC Micro Area"
"27023","*****","310M300US22620","Forrest City, AR Micro Area"
"325228","*****","310M300US22660","Fort Collins, CO Metro Area"
"37050","*****","310M300US22700","Fort Dodge, IA Micro Area"
"53302","*****","310M300US22780","Fort Leonard Wood, MO Micro Area"
"60665","*****","310M300US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area"
"28288","*****","310M300US22820","Fort Morgan, CO Micro Area"
"70937","*****","310M300US22840","Fort Payne, AL Micro Area"
"52101","*****","310M300US22860","Fort Polk South, LA Micro Area"
"280507","*****","310M300US22900","Fort Smith, AR-OK Metro Area"
"426755","*****","310M300US23060","Fort Wayne, IN Metro Area"
"32692","*****","310M300US23140","Frankfort, IN Micro Area"
"71849","*****","310M300US23180","Frankfort, KY Micro Area"
"25732","*****","310M300US23240","Fredericksburg, TX Micro Area"
"46283","*****","310M300US23300","Freeport, IL Micro Area"
"36679","*****","310M300US23340","Fremont, NE Micro Area"
"59870","*****","310M300US23380","Fremont, OH Micro Area"
"963160","*****","310M300US23420","Fresno, CA Metro Area"
"103363","*****","310M300US23460","Gadsden, AL Metro Area"
"56274","*****","310M300US23500","Gaffney, SC Micro Area"
"273614","*****","310M300US23540","Gainesville, FL Metro Area"
"190482","*****","310M300US23580","Gainesville, GA Metro Area"
"38878","*****","310M300US23620","Gainesville, TX Micro Area"
"51752","*****","310M300US23660","Galesburg, IL Micro Area"
"74346","*****","310M300US23700","Gallup, NM Micro Area"
"40926","*****","310M300US23780","Garden City, KS Micro Area"
"47426","*****","310M300US23820","Gardnerville Ranchos, NV Micro Area"
"60804","*****","310M300US23860","Georgetown, SC Micro Area"
"101759","*****","310M300US23900","Gettysburg, PA Metro Area"
"48473","*****","310M300US23940","Gillette, WY Micro Area"
"53270","*****","310M300US23980","Glasgow, KY Micro Area"
"127376","*****","310M300US24020","Glens Falls, NY Metro Area"
"75038","*****","310M300US24060","Glenwood Springs, CO Micro Area"
"54297","*****","310M300US24100","Gloversville, NY Micro Area"
"124447","*****","310M300US24140","Goldsboro, NC Metro Area"
"101343","*****","310M300US24220","Grand Forks, ND-MN Metro Area"
"84381","*****","310M300US24260","Grand Island, NE Metro Area"
"148166","*****","310M300US24300","Grand Junction, CO Metro Area"
"45356","*****","310M300US24330","Grand Rapids, MN Micro Area"
"1028173","*****","310M300US24340","Grand Rapids-Wyoming, MI Metro Area"
"27373","*****","310M300US24380","Grants, NM Micro Area"
"84063","*****","310M300US24420","Grants Pass, OR Metro Area"
"27214","*****","310M300US24460","Great Bend, KS Micro Area"
"82049","*****","310M300US24500","Great Falls, MT Metro Area"
"278065","*****","310M300US24540","Greeley, CO Metro Area"
"314555","*****","310M300US24580","Green Bay, WI Metro Area"
"68502","*****","310M300US24620","Greeneville, TN Micro Area"
"70916","*****","310M300US24640","Greenfield Town, MA Micro Area"
"746301","*****","310M300US24660","Greensboro-High Point, NC Metro Area"
"26340","*****","310M300US24700","Greensburg, IN Micro Area"
"48824","*****","310M300US24740","Greenville, MS Micro Area"
"175150","*****","310M300US24780","Greenville, NC Metro Area"
"52185","*****","310M300US24820","Greenville, OH Micro Area"
"862064","*****","310M300US24860","Greenville-Anderson-Mauldin, SC Metro Area"
"40801","*****","310M300US24900","Greenwood, MS Micro Area"
"94832","*****","310M300US24940","Greenwood, SC Micro Area"
"21518","*****","310M300US24980","Grenada, MS Micro Area"
"80123","*****","310M300US25020","Guayama, PR Metro Area"
"385448","*****","310M300US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area"
"21499","*****","310M300US25100","Guymon, OK Micro Area"
"259744","*****","310M300US25180","Hagerstown-Martinsburg, MD-WV Metro Area"
"27687","119","310M300US25200","Hailey, ID Micro Area"
"127115","*****","310M300US25220","Hammond, LA Metro Area"
"150261","*****","310M300US25260","Hanford-Corcoran, CA Metro Area"
"39083","*****","310M300US25300","Hannibal, MO Micro Area"
"561447","*****","310M300US25420","Harrisburg-Carlisle, PA Metro Area"
"45289","*****","310M300US25460","Harrison, AR Micro Area"
"130406","*****","310M300US25500","Harrisonburg, VA Metro Area"
"1211826","*****","310M300US25540","Hartford-West Hartford-East Hartford, CT Metro Area"
"31536","*****","310M300US25580","Hastings, NE Micro Area"
"148071","*****","310M300US25620","Hattiesburg, MS Metro Area"
"29032","*****","310M300US25700","Hays, KS Micro Area"
"27895","*****","310M300US25720","Heber, UT Micro Area"
"77590","*****","310M300US25740","Helena, MT Micro Area"
"19929","*****","310M300US25760","Helena-West Helena, AR Micro Area"
"44508","*****","310M300US25780","Henderson, NC Micro Area"
"19039","*****","310M300US25820","Hereford, TX Micro Area"
"87789","*****","310M300US25840","Hermiston-Pendleton, OR Micro Area"
"363377","*****","310M300US25860","Hickory-Lenoir-Morganton, NC Metro Area"
"46024","*****","310M300US25880","Hillsdale, MI Micro Area"
"193680","*****","310M300US25900","Hilo, HI Micro Area"
"202502","*****","310M300US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area"
"81192","*****","310M300US25980","Hinesville, GA Metro Area"
"68930","*****","310M300US26020","Hobbs, NM Micro Area"
"113666","*****","310M300US26090","Holland, MI Micro Area"
"140453","*****","310M300US26140","Homosassa Springs, FL Metro Area"
"22842","*****","310M300US26220","Hood River, OR Micro Area"
"30876","*****","310M300US26260","Hope, AR Micro Area"
"97119","*****","310M300US26300","Hot Springs, AR Metro Area"
"38760","*****","310M300US26340","Houghton, MI Micro Area"
"210787","*****","310M300US26380","Houma-Thibodaux, LA Metro Area"
"6482592","*****","310M300US26420","Houston-The Woodlands-Sugar Land, TX Metro Area"
"61860","*****","310M300US26460","Hudson, NY Micro Area"
"45844","*****","310M300US26500","Huntingdon, PA Micro Area"
"36696","*****","310M300US26540","Huntington, IN Micro Area"
"362559","*****","310M300US26580","Huntington-Ashland, WV-KY-OH Metro Area"
"440230","*****","310M300US26620","Huntsville, AL Metro Area"
"84286","*****","310M300US26660","Huntsville, TX Micro Area"
"18155","*****","310M300US26700","Huron, SD Micro Area"
"63803","*****","310M300US26740","Hutchinson, KS Micro Area"
"35926","*****","310M300US26780","Hutchinson, MN Micro Area"
"138677","*****","310M300US26820","Idaho Falls, ID Metro Area"
"87491","*****","310M300US26860","Indiana, PA Micro Area"
"1968768","*****","310M300US26900","Indianapolis-Carmel-Anderson, IN Metro Area"
"27424","*****","310M300US26940","Indianola, MS Micro Area"
"64126","*****","310M300US26960","Ionia, MI Micro Area"
"164121","*****","310M300US26980","Iowa City, IA Metro Area"
"30363","*****","310M300US27020","Iron Mountain, MI-WI Micro Area"
"104268","*****","310M300US27060","Ithaca, NY Metro Area"
"159483","*****","310M300US27100","Jackson, MI Metro Area"
"578095","*****","310M300US27140","Jackson, MS Metro Area"
"32717","*****","310M300US27160","Jackson, OH Micro Area"
"130041","*****","310M300US27180","Jackson, TN Metro Area"
"33060","*****","310M300US27220","Jackson, WY-ID Micro Area"
"1424097","*****","310M300US27260","Jacksonville, FL Metro Area"
"39970","*****","310M300US27300","Jacksonville, IL Micro Area"
"185755","*****","310M300US27340","Jacksonville, NC Metro Area"
"51257","*****","310M300US27380","Jacksonville, TX Micro Area"
"21108","*****","310M300US27420","Jamestown, ND Micro Area"
"131748","*****","310M300US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area"
"160986","*****","310M300US27500","Janesville-Beloit, WI Metro Area"
"54899","*****","310M300US27540","Jasper, IN Micro Area"
"15605","*****","310M300US27580","Jayuya, PR Micro Area"
"62131","*****","310M300US27600","Jefferson, GA Micro Area"
"150840","*****","310M300US27620","Jefferson City, MO Metro Area"
"31399","*****","310M300US27660","Jennings, LA Micro Area"
"30006","*****","310M300US27700","Jesup, GA Micro Area"
"200696","*****","310M300US27740","Johnson City, TN Metro Area"
"137762","*****","310M300US27780","Johnstown, PA Metro Area"
"127015","*****","310M300US27860","Jonesboro, AR Metro Area"
"176117","*****","310M300US27900","Joplin, MO Metro Area"
"36818","*****","310M300US27920","Junction City, KS Micro Area"
"32524","*****","310M300US27940","Juneau, AK Micro Area"
"162547","*****","310M300US27980","Kahului-Wailuku-Lahaina, HI Metro Area"
"333821","*****","310M300US28020","Kalamazoo-Portage, MI Metro Area"
"94696","*****","310M300US28060","Kalispell, MT Micro Area"
"111493","*****","310M300US28100","Kankakee, IL Metro Area"
"2070147","*****","310M300US28140","Kansas City, MO-KS Metro Area"
"70447","*****","310M300US28180","Kapaa, HI Micro Area"
"54950","*****","310M300US28260","Kearney, NE Micro Area"
"76320","*****","310M300US28300","Keene, NH Micro Area"
"47587","*****","310M300US28340","Kendallville, IN Micro Area"
"31271","*****","310M300US28380","Kennett, MO Micro Area"
"275329","*****","310M300US28420","Kennewick-Richland, WA Metro Area"
"50505","*****","310M300US28500","Kerrville, TX Micro Area"
"13715","*****","310M300US28540","Ketchikan, AK Micro Area"
"77150","*****","310M300US28580","Key West, FL Micro Area"
"39315","*****","310M300US28620","Kill Devil Hills, NC Micro Area"
"426926","*****","310M300US28660","Killeen-Temple, TX Metro Area"
"307491","*****","310M300US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area"
"180505","*****","310M300US28740","Kingston, NY Metro Area"
"32435","225","310M300US28780","Kingsville, TX Micro Area"
"58343","*****","310M300US28820","Kinston, NC Micro Area"
"29943","*****","310M300US28860","Kirksville, MO Micro Area"
"65946","*****","310M300US28900","Klamath Falls, OR Micro Area"
