"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"42608","*****","310M300US10100","Aberdeen, SD Micro Area"
"71454","*****","310M300US10140","Aberdeen, WA Micro Area"
"169000","*****","310M300US10180","Abilene, TX Metro Area"
"38289","*****","310M300US10220","Ada, OK Micro Area"
"18525","*****","310M300US10260","Adjuntas, PR Micro Area"
"98585","*****","310M300US10300","Adrian, MI Micro Area"
"315100","*****","310M300US10380","Aguadilla-Isabela, PR Metro Area"
"703398","*****","310M300US10420","Akron, OH Metro Area"
"65130","*****","310M300US10460","Alamogordo, NM Micro Area"
"153776","*****","310M300US10500","Albany, GA Metro Area"
"121074","*****","310M300US10540","Albany, OR Metro Area"
"881862","*****","310M300US10580","Albany-Schenectady-Troy, NY Metro Area"
"60875","*****","310M300US10620","Albemarle, NC Micro Area"
"30619","*****","310M300US10660","Albert Lea, MN Micro Area"
"94738","*****","310M300US10700","Albertville, AL Micro Area"
"905049","*****","310M300US10740","Albuquerque, NM Metro Area"
"40756","*****","310M300US10760","Alexander City, AL Micro Area"
"154385","*****","310M300US10780","Alexandria, LA Metro Area"
"36891","*****","310M300US10820","Alexandria, MN Micro Area"
"41318","*****","310M300US10860","Alice, TX Micro Area"
"832790","*****","310M300US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area"
"41319","*****","310M300US10940","Alma, MI Micro Area"
"28730","*****","310M300US10980","Alpena, MI Micro Area"
"124736","*****","310M300US11020","Altoona, PA Metro Area"
"25574","*****","310M300US11060","Altus, OK Micro Area"
"261827","117","310M300US11100","Amarillo, TX Metro Area"
"35855","*****","310M300US11140","Americus, GA Micro Area"
"95888","*****","310M300US11180","Ames, IA Metro Area"
"49500","*****","310M300US11220","Amsterdam, NY Micro Area"
"399360","*****","310M300US11260","Anchorage, AK Metro Area"
"17577","*****","310M300US11380","Andrews, TX Micro Area"
"34459","*****","310M300US11420","Angola, IN Micro Area"
"361509","*****","310M300US11460","Ann Arbor, MI Metro Area"
"115527","*****","310M300US11500","Anniston-Oxford-Jacksonville, AL Metro Area"
"233025","*****","310M300US11540","Appleton, WI Metro Area"
"35675","*****","310M300US11580","Arcadia, FL Micro Area"
"48407","*****","310M300US11620","Ardmore, OK Micro Area"
"188012","*****","310M300US11640","Arecibo, PR Metro Area"
"22495","*****","310M300US11660","Arkadelphia, AR Micro Area"
"35732","*****","310M300US11680","Arkansas City-Winfield, KS Micro Area"
"445625","*****","310M300US11700","Asheville, NC Metro Area"
"53299","*****","310M300US11740","Ashland, OH Micro Area"
"98622","*****","310M300US11780","Ashtabula, OH Micro Area"
"38021","*****","310M300US11820","Astoria, OR Micro Area"
"16466","*****","310M300US11860","Atchison, KS Micro Area"
"65563","*****","310M300US11900","Athens, OH Micro Area"
"52569","*****","310M300US11940","Athens, TN Micro Area"
"79687","*****","310M300US11980","Athens, TX Micro Area"
"202780","*****","310M300US12020","Athens-Clarke County, GA Metro Area"
"5700990","*****","310M300US12060","Atlanta-Sandy Springs-Roswell, GA Metro Area"
"272926","*****","310M300US12100","Atlantic City-Hammonton, NJ Metro Area"
"37621","*****","310M300US12120","Atmore, AL Micro Area"
"42524","*****","310M300US12140","Auburn, IN Micro Area"
"78319","*****","310M300US12180","Auburn, NY Micro Area"
"156597","*****","310M300US12220","Auburn-Opelika, AL Metro Area"
