"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"42824","*****","310M500US10100","Aberdeen, SD Micro Area"
"72779","*****","310M500US10140","Aberdeen, WA Micro Area"
"170669","*****","310M500US10180","Abilene, TX Metro Area"
"38355","*****","310M500US10220","Ada, OK Micro Area"
"98381","*****","310M500US10300","Adrian, MI Micro Area"
"301107","*****","310M500US10380","Aguadilla-Isabela, PR Metro Area"
"703845","*****","310M500US10420","Akron, OH Metro Area"
"66137","*****","310M500US10460","Alamogordo, NM Micro Area"
"148436","*****","310M500US10500","Albany, GA Metro Area"
"125048","*****","310M500US10540","Albany-Lebanon, OR Metro Area"
"880736","*****","310M500US10580","Albany-Schenectady-Troy, NY Metro Area"
"61588","*****","310M500US10620","Albemarle, NC Micro Area"
"30463","*****","310M500US10660","Albert Lea, MN Micro Area"
"95643","*****","310M500US10700","Albertville, AL Micro Area"
"912108","*****","310M500US10740","Albuquerque, NM Metro Area"
"51298","*****","310M500US10760","Alexander City, AL Micro Area"
"153310","*****","310M500US10780","Alexandria, LA Metro Area"
"37513","*****","310M500US10820","Alexandria, MN Micro Area"
"52240","*****","310M500US10860","Alice, TX Micro Area"
"837610","*****","310M500US10900","Allentown-Bethlehem-Easton, PA-NJ Metro Area"
"40916","*****","310M500US10940","Alma, MI Micro Area"
"28520","*****","310M500US10980","Alpena, MI Micro Area"
"123157","*****","310M500US11020","Altoona, PA Metro Area"
"25063","*****","310M500US11060","Altus, OK Micro Area"
"263776","102","310M500US11100","Amarillo, TX Metro Area"
"35285","*****","310M500US11140","Americus, GA Micro Area"
"123311","*****","310M500US11180","Ames, IA Metro Area"
"49302","*****","310M500US11220","Amsterdam, NY Micro Area"
"398900","*****","310M500US11260","Anchorage, AK Metro Area"
"18036","*****","310M500US11380","Andrews, TX Micro Area"
"34453","*****","310M500US11420","Angola, IN Micro Area"
"367000","*****","310M500US11460","Ann Arbor, MI Metro Area"
"114618","*****","310M500US11500","Anniston-Oxford, AL Metro Area"
"235628","*****","310M500US11540","Appleton, WI Metro Area"
"36903","*****","310M500US11580","Arcadia, FL Micro Area"
"58382","*****","310M500US11620","Ardmore, OK Micro Area"
"180567","*****","310M500US11640","Arecibo, PR Metro Area"
"22386","*****","310M500US11660","Arkadelphia, AR Micro Area"
"454351","*****","310M500US11700","Asheville, NC Metro Area"
"53536","*****","310M500US11740","Ashland, OH Micro Area"
"97830","*****","310M500US11780","Ashtabula, OH Micro Area"
"39102","*****","310M500US11820","Astoria, OR Micro Area"
"16268","*****","310M500US11860","Atchison, KS Micro Area"
"65917","*****","310M500US11900","Athens, OH Micro Area"
"53053","*****","310M500US11940","Athens, TN Micro Area"
"81070","*****","310M500US11980","Athens, TX Micro Area"
"208457","*****","310M500US12020","Athens-Clarke County, GA Metro Area"
"5862424","*****","310M500US12060","Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
"266105","*****","310M500US12100","Atlantic City-Hammonton, NJ Metro Area"
"37057","*****","310M500US12120","Atmore, AL Micro Area"
"42927","*****","310M500US12140","Auburn, IN Micro Area"
"77425","*****","310M500US12180","Auburn, NY Micro Area"
"161152","*****","310M500US12220","Auburn-Opelika, AL Metro Area"
"599616","*****","310M500US12260","Augusta-Richmond County, GA-SC Metro Area"
"121753","*****","310M500US12300","Augusta-Waterville, ME Micro Area"
"39807","*****","310M500US12380","Austin, MN Micro Area"
"2114441","*****","310M500US12420","Austin-Round Rock-Georgetown, TX Metro Area"
"26682","*****","310M500US12460","Bainbridge, GA Micro Area"
"887641","*****","310M500US12540","Bakersfield, CA Metro Area"
"2796733","*****","310M500US12580","Baltimore-Columbia-Towson, MD Metro Area"
"151774","*****","310M500US12620","Bangor, ME Metro Area"
"63922","*****","310M500US12660","Baraboo, WI Micro Area"
"45650","*****","310M500US12680","Bardstown, KY Micro Area"
"213496","*****","310M500US12700","Barnstable Town, MA Metro Area"
"58350","*****","310M500US12740","Barre, VT Micro Area"
"51886","*****","310M500US12780","Bartlesville, OK Micro Area"
"57808","*****","310M500US12860","Batavia, NY Micro Area"
"54566","*****","310M500US12900","Batesville, AR Micro Area"
"854318","*****","310M500US12940","Baton Rouge, LA Metro Area"
"134212","*****","310M500US12980","Battle Creek, MI Metro Area"
"104104","*****","310M500US13020","Bay City, MI Metro Area"
"36774","*****","310M500US13060","Bay City, TX Micro Area"
"21594","*****","310M500US13100","Beatrice, NE Micro Area"
"395174","*****","310M500US13140","Beaumont-Port Arthur, TX Metro Area"
"87715","*****","310M500US13180","Beaver Dam, WI Micro Area"
"118828","*****","310M500US13220","Beckley, WV Metro Area"
"45548","*****","310M500US13260","Bedford, IN Micro Area"
"32611","*****","310M500US13300","Beeville, TX Micro Area"
"45316","*****","310M500US13340","Bellefontaine, OH Micro Area"
"220821","*****","310M500US13380","Bellingham, WA Metro Area"
"46403","*****","310M500US13420","Bemidji, MN Micro Area"
"186251","*****","310M500US13460","Bend, OR Metro Area"
"26753","*****","310M500US13500","Bennettsville, SC Micro Area"
"35746","*****","310M500US13540","Bennington, VT Micro Area"
"31741","*****","310M500US13620","Berlin, NH Micro Area"
"43251","*****","310M500US13660","Big Rapids, MI Micro Area"
"36349","*****","310M500US13700","Big Spring, TX Micro Area"
"42456","*****","310M500US13720","Big Stone Gap, VA Micro Area"
"179071","*****","310M500US13740","Billings, MT Metro Area"
"241874","*****","310M500US13780","Binghamton, NY Metro Area"
"1085330","*****","310M500US13820","Birmingham-Hoover, AL Metro Area"
"127503","105","310M500US13900","Bismarck, ND Metro Area"
"45839","*****","310M500US13940","Blackfoot, ID Micro Area"
"166785","*****","310M500US13980","Blacksburg-Christiansburg, VA Metro Area"
"172578","*****","310M500US14010","Bloomington, IL Metro Area"
"167296","*****","310M500US14020","Bloomington, IN Metro Area"
"83974","*****","310M500US14100","Bloomsburg-Berwick, PA Metro Area"
"107910","*****","310M500US14140","Bluefield, WV-VA Micro Area"
"42126","*****","310M500US14180","Blytheville, AR Micro Area"
"46435","*****","310M500US14220","Bogalusa, LA Micro Area"
"710743","*****","310M500US14260","Boise City, ID Metro Area"
"34537","*****","310M500US14300","Bonham, TX Micro Area"
"54925","*****","310M500US14380","Boone, NC Micro Area"
"21344","*****","310M500US14420","Borger, TX Micro Area"
"4832346","*****","310M500US14460","Boston-Cambridge-Newton, MA-NH Metro Area"
"322510","*****","310M500US14500","Boulder, CO Metro Area"
"174498","*****","310M500US14540","Bowling Green, KY Metro Area"
"108063","*****","310M500US14580","Bozeman, MT Micro Area"
"41401","*****","310M500US14620","Bradford, PA Micro Area"
"93485","*****","310M500US14660","Brainerd, MN Micro Area"
"55114","*****","310M500US14700","Branson, MO Micro Area"
"30649","*****","310M500US14720","Breckenridge, CO Micro Area"
"265882","*****","310M500US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area"
"35163","*****","310M500US14780","Brenham, TX Micro Area"
"33775","*****","310M500US14820","Brevard, NC Micro Area"
"943926","*****","310M500US14860","Bridgeport-Stamford-Norwalk, CT Metro Area"
"34320","*****","310M500US15020","Brookhaven, MS Micro Area"
"22650","*****","310M500US15060","Brookings, OR Micro Area"
"34601","*****","310M500US15100","Brookings, SD Micro Area"
"17623","*****","310M500US15140","Brownsville, TN Micro Area"
"421666","*****","310M500US15180","Brownsville-Harlingen, TX Metro Area"
"37855","*****","310M500US15220","Brownwood, TX Micro Area"
"117400","*****","310M500US15260","Brunswick, GA Metro Area"
"41821","*****","310M500US15340","Bucyrus-Galion, OH Micro Area"
"1130175","*****","310M500US15380","Buffalo-Cheektowaga, NY Metro Area"
"44395","*****","310M500US15420","Burley, ID Micro Area"
"46195","*****","310M500US15460","Burlington, IA-IL Micro Area"
"163324","*****","310M500US15500","Burlington, NC Metro Area"
"218784","*****","310M500US15540","Burlington-South Burlington, VT Metro Area"
"34770","*****","310M500US15580","Butte-Silver Bow, MT Micro Area"
"48284","*****","310M500US15620","Cadillac, MI Micro Area"
"57202","*****","310M500US15660","Calhoun, GA Micro Area"
"112290","*****","310M500US15680","California-Lexington Park, MD Metro Area"
"32138","*****","310M500US15700","Cambridge, MD Micro Area"
"39111","*****","310M500US15740","Cambridge, OH Micro Area"
"29022","*****","310M500US15780","Camden, AR Micro Area"
"36550","*****","310M500US15820","Campbellsville, KY Micro Area"
"47321","*****","310M500US15860","Cañon City, CO Micro Area"
"399736","*****","310M500US15940","Canton-Massillon, OH Metro Area"
"737468","*****","310M500US15980","Cape Coral-Fort Myers, FL Metro Area"
"96976","*****","310M500US16020","Cape Girardeau, MO-IL Metro Area"
"137573","*****","310M500US16060","Carbondale-Marion, IL Metro Area"
"57732","*****","310M500US16100","Carlsbad-Artesia, NM Micro Area"
"20281","*****","310M500US16140","Carroll, IA Micro Area"
"54773","*****","310M500US16180","Carson City, NV Metro Area"
"80333","*****","310M500US16220","Casper, WY Metro Area"
"51213","*****","310M500US16260","Cedar City, UT Micro Area"
"270056","*****","310M500US16300","Cedar Rapids, IA Metro Area"
"41908","*****","310M500US16340","Cedartown, GA Micro Area"
"40884","*****","310M500US16380","Celina, OH Micro Area"
"30951","*****","310M500US16420","Central City, KY Micro Area"
"37743","*****","310M500US16460","Centralia, IL Micro Area"
"78145","*****","310M500US16500","Centralia, WA Micro Area"
"154147","*****","310M500US16540","Chambersburg-Waynesboro, PA Metro Area"
"226323","*****","310M500US16580","Champaign-Urbana, IL Metro Area"
"264113","*****","310M500US16620","Charleston, WV Metro Area"
"62189","*****","310M500US16660","Charleston-Mattoon, IL Micro Area"
"774508","*****","310M500US16700","Charleston-North Charleston, SC Metro Area"
"2545560","*****","310M500US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area"
"215445","*****","310M500US16820","Charlottesville, VA Metro Area"
"556209","*****","310M500US16860","Chattanooga, TN-GA Metro Area"
"98320","*****","310M500US16940","Cheyenne, WY Metro Area"
"9508605","*****","310M500US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
"225817","*****","310M500US17020","Chico, CA Metro Area"
"76948","*****","310M500US17060","Chillicothe, OH Micro Area"
"2201741","*****","310M500US17140","Cincinnati, OH-KY-IN Metro Area"
"93332","*****","310M500US17220","Clarksburg, WV Micro Area"
"23255","*****","310M500US17260","Clarksdale, MS Micro Area"
"299470","*****","310M500US17300","Clarksville, TN-KY Metro Area"
"64195","*****","310M500US17340","Clearlake, CA Micro Area"
"31848","*****","310M500US17380","Cleveland, MS Micro Area"
"122563","*****","310M500US17420","Cleveland, TN Metro Area"
"2056898","*****","310M500US17460","Cleveland-Elyria, OH Metro Area"
"40732","*****","310M500US17500","Clewiston, FL Micro Area"
"46909","*****","310M500US17540","Clinton, IA Micro Area"
"49732","*****","310M500US17580","Clovis, NM Micro Area"
"38906","*****","310M500US17620","Coamo, PR Micro Area"
"28109","*****","310M500US17640","Coco, PR Micro Area"
"157322","*****","310M500US17660","Coeur d'Alene, ID Metro Area"
"32521","*****","310M500US17700","Coffeyville, KS Micro Area"
"43513","*****","310M500US17740","Coldwater, MI Micro Area"
"258029","*****","310M500US17780","College Station-Bryan, TX Metro Area"
"723498","*****","310M500US17820","Colorado Springs, CO Metro Area"
"205369","*****","310M500US17860","Columbia, MO Metro Area"
"824278","*****","310M500US17900","Columbia, SC Metro Area"
"319402","*****","310M500US17980","Columbus, GA-AL Metro Area"
"82481","*****","310M500US18020","Columbus, IN Metro Area"
"59150","*****","310M500US18060","Columbus, MS Micro Area"
"33174","*****","310M500US18100","Columbus, NE Micro Area"
"2077761","*****","310M500US18140","Columbus, OH Metro Area"
"149917","*****","310M500US18180","Concord, NH Micro Area"
"23194","*****","310M500US18220","Connersville, IN Micro Area"
"111197","*****","310M500US18260","Cookeville, TN Micro Area"
"63686","*****","310M500US18300","Coos Bay, OR Micro Area"
"22713","*****","310M500US18380","Cordele, GA Micro Area"
"37090","*****","310M500US18420","Corinth, MS Micro Area"
"44626","*****","310M500US18460","Cornelia, GA Micro Area"
"96422","*****","310M500US18500","Corning, NY Micro Area"
"428548","*****","310M500US18580","Corpus Christi, TX Metro Area"
"48995","*****","310M500US18620","Corsicana, TX Micro Area"
"47865","*****","310M500US18660","Cortland, NY Micro Area"
"91107","*****","310M500US18700","Corvallis, OR Metro Area"
"36585","*****","310M500US18740","Coshocton, OH Micro Area"
"13127","*****","310M500US18780","Craig, CO Micro Area"
"38287","*****","310M500US18820","Crawfordsville, IN Micro Area"
"27495","*****","310M500US18860","Crescent City, CA Micro Area"
"272056","*****","310M500US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area"
"59216","*****","310M500US18900","Crossville, TN Micro Area"
"82853","*****","310M500US18980","Cullman, AL Micro Area"
"57198","*****","310M500US19000","Cullowhee, NC Micro Area"
"98612","*****","310M500US19060","Cumberland, MD-WV Metro Area"
"7320663","*****","310M500US19100","Dallas-Fort Worth-Arlington, TX Metro Area"
"143961","*****","310M500US19140","Dalton, GA Metro Area"
"77563","*****","310M500US19180","Danville, IL Metro Area"
"54448","*****","310M500US19220","Danville, KY Micro Area"
"102326","*****","310M500US19260","Danville, VA Micro Area"
"212830","*****","310M500US19300","Daphne-Fairhope-Foley, AL Metro Area"
"381175","*****","310M500US19340","Davenport-Moline-Rock Island, IA-IL Metro Area"
"32719","*****","310M500US19420","Dayton, TN Micro Area"
"803543","*****","310M500US19430","Dayton-Kettering, OH Metro Area"
"152271","*****","310M500US19460","Decatur, AL Metro Area"
"105528","*****","310M500US19500","Decatur, IL Metro Area"
"35376","*****","310M500US19540","Decatur, IN Micro Area"
"38160","*****","310M500US19580","Defiance, OH Micro Area"
"48969","*****","310M500US19620","Del Rio, TX Micro Area"
"646288","*****","310M500US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
"24083","*****","310M500US19700","Deming, NM Micro Area"
"2892066","*****","310M500US19740","Denver-Aurora-Lakewood, CO Metro Area"
"37043","*****","310M500US19760","DeRidder, LA Micro Area"
"680439","*****","310M500US19780","Des Moines-West Des Moines, IA Metro Area"
"4317848","*****","310M500US19820","Detroit-Warren-Dearborn, MI Metro Area"
"32003","84","310M500US19860","Dickinson, ND Micro Area"
"34389","*****","310M500US19940","Dixon, IL Micro Area"
"34179","*****","310M500US19980","Dodge City, KS Micro Area"
"148252","*****","310M500US20020","Dothan, AL Metro Area"
"51260","*****","310M500US20060","Douglas, GA Micro Area"
"176699","*****","310M500US20100","Dover, DE Metro Area"
"63891","*****","310M500US20140","Dublin, GA Micro Area"
"79908","*****","310M500US20180","DuBois, PA Micro Area"
"96982","*****","310M500US20220","Dubuque, IA Metro Area"
"289247","*****","310M500US20260","Duluth, MN-WI Metro Area"
"21399","*****","310M500US20300","Dumas, TX Micro Area"
"43647","*****","310M500US20340","Duncan, OK Micro Area"
"55617","*****","310M500US20420","Durango, CO Micro Area"
"46457","*****","310M500US20460","Durant, OK Micro Area"
"626695","*****","310M500US20500","Durham-Chapel Hill, NC Metro Area"
"37416","*****","310M500US20540","Dyersburg, TN Micro Area"
"58174","*****","310M500US20580","Eagle Pass, TX Micro Area"
"37167","*****","310M500US20660","Easton, MD Micro Area"
"168032","*****","310M500US20700","East Stroudsburg, PA Metro Area"
"167406","*****","310M500US20740","Eau Claire, WI Metro Area"
"54681","*****","310M500US20780","Edwards, CO Micro Area"
"34137","*****","310M500US20820","Effingham, IL Micro Area"
"41577","*****","310M500US20900","El Campo, TX Micro Area"
"180701","*****","310M500US20940","El Centro, CA Metro Area"
"39449","*****","310M500US20980","El Dorado, AR Micro Area"
"52944","*****","310M500US21020","Elizabeth City, NC Micro Area"
"150913","*****","310M500US21060","Elizabethtown-Fort Knox, KY Metro Area"
"22268","*****","310M500US21120","Elk City, OK Micro Area"
"204558","*****","310M500US21140","Elkhart-Goshen, IN Metro Area"
"28930","*****","310M500US21180","Elkins, WV Micro Area"
"54156","151","310M500US21220","Elko, NV Micro Area"
"45897","*****","310M500US21260","Ellensburg, WA Micro Area"
"84895","*****","310M500US21300","Elmira, NY Metro Area"
"840477","*****","310M500US21340","El Paso, TX Metro Area"
"35888","*****","310M500US21380","Emporia, KS Micro Area"
"61898","*****","310M500US21420","Enid, OK Metro Area"
"51662","*****","310M500US21460","Enterprise, AL Micro Area"
"273835","*****","310M500US21500","Erie, PA Metro Area"
"36026","*****","310M500US21540","Escanaba, MI Micro Area"
"39159","*****","310M500US21580","Española, NM Micro Area"
"27650","180","310M500US21640","Eufaula, AL-GA Micro Area"
"373340","*****","310M500US21660","Eugene-Springfield, OR Metro Area"
"135940","*****","310M500US21700","Eureka-Arcata, CA Micro Area"
"20479","*****","310M500US21740","Evanston, WY Micro Area"
"314960","*****","310M500US21780","Evansville, IN-KY Metro Area"
"99072","*****","310M500US21820","Fairbanks, AK Metro Area"
"18148","*****","310M500US21840","Fairfield, IA Micro Area"
"19852","*****","310M500US21860","Fairmont, MN Micro Area"
"56355","*****","310M500US21900","Fairmont, WV Micro Area"
"24259","*****","310M500US21980","Fallon, NV Micro Area"
"240421","*****","310M500US22020","Fargo, ND-MN Metro Area"
"66185","*****","310M500US22060","Faribault-Northfield, MN Micro Area"
"66643","*****","310M500US22100","Farmington, MO Micro Area"
"126515","*****","310M500US22140","Farmington, NM Metro Area"
"519101","*****","310M500US22180","Fayetteville, NC Metro Area"
"514259","*****","310M500US22220","Fayetteville-Springdale-Rogers, AR Metro Area"
"58195","*****","310M500US22260","Fergus Falls, MN Micro Area"
"54380","*****","310M500US22280","Fernley, NV Micro Area"
"75837","*****","310M500US22300","Findlay, OH Micro Area"
"17033","*****","310M500US22340","Fitzgerald, GA Micro Area"
"141274","*****","310M500US22380","Flagstaff, AZ Metro Area"
"407875","*****","310M500US22420","Flint, MI Metro Area"
"205502","*****","310M500US22500","Florence, SC Metro Area"
"147327","*****","310M500US22520","Florence-Muscle Shoals, AL Metro Area"
"102597","*****","310M500US22540","Fond du Lac, WI Metro Area"
"66599","*****","310M500US22580","Forest City, NC Micro Area"
"25900","*****","310M500US22620","Forrest City, AR Micro Area"
"344786","*****","310M500US22660","Fort Collins, CO Metro Area"
"36545","*****","310M500US22700","Fort Dodge, IA Micro Area"
"52425","*****","310M500US22780","Fort Leonard Wood, MO Micro Area"
"58989","*****","310M500US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area"
"28517","*****","310M500US22820","Fort Morgan, CO Micro Area"
"71310","*****","310M500US22840","Fort Payne, AL Micro Area"
"49646","*****","310M500US22860","Fort Polk South, LA Micro Area"
"249777","*****","310M500US22900","Fort Smith, AR-OK Metro Area"
"406305","*****","310M500US23060","Fort Wayne, IN Metro Area"
"32273","*****","310M500US23140","Frankfort, IN Micro Area"
"72938","*****","310M500US23180","Frankfort, KY Micro Area"
"26459","*****","310M500US23240","Fredericksburg, TX Micro Area"
"45093","*****","310M500US23300","Freeport, IL Micro Area"
"36665","*****","310M500US23340","Fremont, NE Micro Area"
"59029","*****","310M500US23380","Fremont, OH Micro Area"
"984521","*****","310M500US23420","Fresno, CA Metro Area"
"102748","*****","310M500US23460","Gadsden, AL Metro Area"
"56895","*****","310M500US23500","Gaffney, SC Micro Area"
"323799","*****","310M500US23540","Gainesville, FL Metro Area"
"198667","*****","310M500US23580","Gainesville, GA Metro Area"
"40041","*****","310M500US23620","Gainesville, TX Micro Area"
"50508","*****","310M500US23660","Galesburg, IL Micro Area"
"72438","*****","310M500US23700","Gallup, NM Micro Area"
"40657","*****","310M500US23780","Garden City, KS Micro Area"
"48132","*****","310M500US23820","Gardnerville Ranchos, NV Micro Area"
"61952","*****","310M500US23860","Georgetown, SC Micro Area"
"102470","*****","310M500US23900","Gettysburg, PA Metro Area"
"61930","*****","310M500US23940","Gillette, WY Micro Area"
"53920","*****","310M500US23980","Glasgow, KY Micro Area"
"125892","*****","310M500US24020","Glens Falls, NY Metro Area"
"76981","*****","310M500US24060","Glenwood Springs, CO Micro Area"
"53646","*****","310M500US24100","Gloversville, NY Micro Area"
"123603","*****","310M500US24140","Goldsboro, NC Metro Area"
"58318","*****","310M500US24180","Granbury, TX Micro Area"
"101745","*****","310M500US24220","Grand Forks, ND-MN Metro Area"
"75480","*****","310M500US24260","Grand Island, NE Metro Area"
"151218","*****","310M500US24300","Grand Junction, CO Metro Area"
