"B01003_001E","B01003_001M","GEO_ID","NAME"
"71173","*****","310M200US23180","Frankfort, KY Micro Area"
"25179","*****","310M200US23240","Fredericksburg, TX Micro Area"
"47053","*****","310M200US23300","Freeport, IL Micro Area"
"36742","*****","310M200US23340","Fremont, NE Micro Area"
"60498","*****","310M200US23380","Fremont, OH Micro Area"
"948844","*****","310M200US23420","Fresno, CA Metro Area"
"104126","*****","310M200US23460","Gadsden, AL Metro Area"
"55707","*****","310M200US23500","Gaffney, SC Micro Area"
"268707","*****","310M200US23540","Gainesville, FL Metro Area"
"185318","*****","310M200US23580","Gainesville, GA Metro Area"
"38558","*****","310M200US23620","Gainesville, TX Micro Area"
"52447","*****","310M200US23660","Galesburg, IL Micro Area"
"73082","*****","310M200US23700","Gallup, NM Micro Area"
"41049","*****","310M200US23780","Garden City, KS Micro Area"
"47135","*****","310M200US23820","Gardnerville Ranchos, NV Micro Area"
"60389","*****","310M200US23860","Georgetown, SC Micro Area"
"101566","*****","310M200US23900","Gettysburg, PA Metro Area"
"47448","*****","310M200US23940","Gillette, WY Micro Area"
"52716","*****","310M200US23980","Glasgow, KY Micro Area"
"128298","*****","310M200US24020","Glens Falls, NY Metro Area"
"73987","*****","310M200US24060","Glenwood Springs, CO Micro Area"
"54870","*****","310M200US24100","Gloversville, NY Micro Area"
"124093","*****","310M200US24140","Goldsboro, NC Metro Area"
"99774","*****","310M200US24220","Grand Forks, ND-MN Metro Area"
"83426","*****","310M200US24260","Grand Island, NE Metro Area"
"147509","*****","310M200US24300","Grand Junction, CO Metro Area"
"1007329","*****","310M200US24340","Grand Rapids-Wyoming, MI Metro Area"
"27392","*****","310M200US24380","Grants, NM Micro Area"
"83021","*****","310M200US24420","Grants Pass, OR Metro Area"
"27566","*****","310M200US24460","Great Bend, KS Micro Area"
"81953","*****","310M200US24500","Great Falls, MT Metro Area"
"265066","*****","310M200US24540","Greeley, CO Metro Area"
"310726","*****","310M200US24580","Green Bay, WI Metro Area"
"68596","*****","310M200US24620","Greeneville, TN Micro Area"
"71300","*****","310M200US24640","Greenfield Town, MA Micro Area"
"735777","*****","310M200US24660","Greensboro-High Point, NC Metro Area"
"26112","*****","310M200US24700","Greensburg, IN Micro Area"
"50038","*****","310M200US24740","Greenville, MS Micro Area"
"172438","*****","310M200US24780","Greenville, NC Metro Area"
"52537","*****","310M200US24820","Greenville, OH Micro Area"
"842817","*****","310M200US24860","Greenville-Anderson-Mauldin, SC Metro Area"
"42190","*****","310M200US24900","Greenwood, MS Micro Area"
"94808","*****","310M200US24940","Greenwood, SC Micro Area"
"21660","*****","310M200US24980","Grenada, MS Micro Area"
"82282","*****","310M200US25020","Guayama, PR Metro Area"
"378972","*****","310M200US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area"
"21495","*****","310M200US25100","Guymon, OK Micro Area"
"256237","*****","310M200US25180","Hagerstown-Martinsburg, MD-WV Metro Area"
"27671","153","310M200US25200","Hailey, ID Micro Area"
"124125","*****","310M200US25220","Hammond, LA Metro Area"
"151390","*****","310M200US25260","Hanford-Corcoran, CA Metro Area"
"39068","*****","310M200US25300","Hannibal, MO Micro Area"
"555154","*****","310M200US25420","Harrisburg-Carlisle, PA Metro Area"
"45300","*****","310M200US25460","Harrison, AR Micro Area"
"128166","*****","310M200US25500","Harrisonburg, VA Metro Area"
"1215159","*****","310M200US25540","Hartford-West Hartford-East Hartford, CT Metro Area"
"31396","*****","310M200US25580","Hastings, NE Micro Area"
"146370","*****","310M200US25620","Hattiesburg, MS Metro Area"
"28878","*****","310M200US25700","Hays, KS Micro Area"
"25550","*****","310M200US25720","Heber, UT Micro Area"
"76237","*****","310M200US25740","Helena, MT Micro Area"
"20847","*****","310M200US25760","Helena-West Helena, AR Micro Area"
"44998","*****","310M200US25780","Henderson, NC Micro Area"
"19331","*****","310M200US25820","Hereford, TX Micro Area"
"87862","*****","310M200US25840","Hermiston-Pendleton, OR Micro Area"
"363936","*****","310M200US25860","Hickory-Lenoir-Morganton, NC Metro Area"
"46282","*****","310M200US25880","Hillsdale, MI Micro Area"
"189382","*****","310M200US25900","Hilo, HI Micro Area"
"194495","*****","310M200US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area"
"80456","*****","310M200US25980","Hinesville, GA Metro Area"
"66876","*****","310M200US26020","Hobbs, NM Micro Area"
"112266","*****","310M200US26090","Holland, MI Micro Area"
"139771","*****","310M200US26140","Homosassa Springs, FL Metro Area"
"22620","*****","310M200US26220","Hood River, OR Micro Area"
"96804","*****","310M200US26300","Hot Springs, AR Metro Area"
"38936","*****","310M200US26340","Houghton, MI Micro Area"
"209402","*****","310M200US26380","Houma-Thibodaux, LA Metro Area"
"6204141","*****","310M200US26420","Houston-The Woodlands-Sugar Land, TX Metro Area"
"62525","*****","310M200US26460","Hudson, NY Micro Area"
"45950","*****","310M200US26500","Huntingdon, PA Micro Area"
"36959","*****","310M200US26540","Huntington, IN Micro Area"
"364514","*****","310M200US26580","Huntington-Ashland, WV-KY-OH Metro Area"
"430396","*****","310M200US26620","Huntsville, AL Metro Area"
"83334","*****","310M200US26660","Huntsville, TX Micro Area"
"17922","*****","310M200US26700","Huron, SD Micro Area"
"64223","*****","310M200US26740","Hutchinson, KS Micro Area"
"36172","*****","310M200US26780","Hutchinson, MN Micro Area"
"136057","*****","310M200US26820","Idaho Falls, ID Metro Area"
"88301","*****","310M200US26860","Indiana, PA Micro Area"
"1931182","*****","310M200US26900","Indianapolis-Carmel-Anderson, IN Metro Area"
"28314","*****","310M200US26940","Indianola, MS Micro Area"
"63976","*****","310M200US26960","Ionia, MI Micro Area"
"158708","*****","310M200US26980","Iowa City, IA Metro Area"
"30570","*****","310M200US27020","Iron Mountain, MI-WI Micro Area"
"103179","*****","310M200US27060","Ithaca, NY Metro Area"
"159927","*****","310M200US27100","Jackson, MI Metro Area"
"574998","*****","310M200US27140","Jackson, MS Metro Area"
"32952","*****","310M200US27160","Jackson, OH Micro Area"
"130233","*****","310M200US27180","Jackson, TN Metro Area"
"32168","*****","310M200US27220","Jackson, WY-ID Micro Area"
"1380995","*****","310M200US27260","Jacksonville, FL Metro Area"
"40532","*****","310M200US27300","Jacksonville, IL Micro Area"
"182921","*****","310M200US27340","Jacksonville, NC Metro Area"
"50971","*****","310M200US27380","Jacksonville, TX Micro Area"
"21056","*****","310M200US27420","Jamestown, ND Micro Area"
"133556","*****","310M200US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area"
"160465","*****","310M200US27500","Janesville-Beloit, WI Metro Area"
"54903","*****","310M200US27540","Jasper, IN Micro Area"
"16183","*****","310M200US27580","Jayuya, PR Micro Area"
"60928","*****","310M200US27600","Jefferson, GA Micro Area"
"150440","*****","310M200US27620","Jefferson City, MO Metro Area"
"30170","*****","310M200US27700","Jesup, GA Micro Area"
"200271","*****","310M200US27740","Johnson City, TN Metro Area"
"140835","*****","310M200US27780","Johnstown, PA Metro Area"
"124194","*****","310M200US27860","Jonesboro, AR Metro Area"
"175679","*****","310M200US27900","Joplin, MO Metro Area"
"36458","*****","310M200US27920","Junction City, KS Micro Area"
"32200","*****","310M200US27940","Juneau, AK Micro Area"
"158887","*****","310M200US27980","Kahului-Wailuku-Lahaina, HI Metro Area"
"330439","*****","310M200US28020","Kalamazoo-Portage, MI Metro Area"
"92373","*****","310M200US28060","Kalispell, MT Micro Area"
"112682","*****","310M200US28100","Kankakee, IL Metro Area"
"2040869","*****","310M200US28140","Kansas City, MO-KS Metro Area"
"68745","*****","310M200US28180","Kapaa, HI Micro Area"
"53948","*****","310M200US28260","Kearney, NE Micro Area"
"76596","*****","310M200US28300","Keene, NH Micro Area"
"47497","*****","310M200US28340","Kendallville, IN Micro Area"
"31778","*****","310M200US28380","Kennett, MO Micro Area"
"266561","*****","310M200US28420","Kennewick-Richland, WA Metro Area"
"49914","*****","310M200US28500","Kerrville, TX Micro Area"
"13676","*****","310M200US28540","Ketchikan, AK Micro Area"
"75208","*****","310M200US28580","Key West, FL Micro Area"
"38749","*****","310M200US28620","Kill Devil Hills, NC Micro Area"
"417887","*****","310M200US28660","Killeen-Temple, TX Metro Area"
"308800","*****","310M200US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area"
"181598","*****","310M200US28740","Kingston, NY Metro Area"
"32670","196","310M200US28780","Kingsville, TX Micro Area"
"59095","*****","310M200US28820","Kinston, NC Micro Area"
"30030","*****","310M200US28860","Kirksville, MO Micro Area"
"65985","*****","310M200US28900","Klamath Falls, OR Micro Area"
"847765","*****","310M200US28940","Knoxville, TN Metro Area"
"82914","*****","310M200US29020","Kokomo, IN Metro Area"
"60252","*****","310M200US29060","Laconia, NH Micro Area"
"135329","*****","310M200US29100","La Crosse-Onalaska, WI-MN Metro Area"
"475457","*****","310M200US29180","Lafayette, LA Metro Area"
"207013","*****","310M200US29200","Lafayette-West Lafayette, IN Metro Area"
"25736","*****","310M200US29260","La Grande, OR Micro Area"
"68375","*****","310M200US29300","LaGrange, GA Micro Area"
"201656","*****","310M200US29340","Lake Charles, LA Metro Area"
"67662","*****","310M200US29380","Lake City, FL Micro Area"
"202482","*****","310M200US29420","Lake Havasu City-Kingman, AZ Metro Area"
